Group,Country,Value,Key
The Resistance,Chile,7.89,7
The Resistance,China,7.38,16
The Resistance,Colombia,8.06,8
The Resistance,Croatia,8.5,4
The Resistance,Czech Republic,8,4
The Resistance,Denmark,7.24,12
The Resistance,England,7.08,4
The Resistance,Estonia,6.5,2
The Resistance,Finland,7.49,16
The Resistance,France,7.77,15
The Resistance,Germany,7.53,40
The Resistance,Greece,7.86,16
The Resistance,Guatemala,10,1
The Resistance,Hungary,6,1
The Resistance,India,8.25,2
The Resistance,Indonesia,8.5,5
The Resistance,Ireland,8.11,9
The Resistance,Israel,7.9,5
The Resistance,Italy,7.57,25
The Resistance,Japan,5.93,15
The Resistance,Latvia,8.83,3
The Resistance,Lithuania,7.14,7
The Resistance,Luxembourg,8,1
The Resistance,Macedonia,7,1
The Resistance,Malaysia,8.83,9
The Resistance,Mexico,8.59,8
The Resistance,Moldova,9.5,2
The Resistance,Netherlands,7.13,20
The Resistance,New Zealand,7.79,12
The Resistance,Norway,7.6,5
The Resistance,Peru,7.33,3
The Resistance,Philippines,7.88,4
The Resistance,Poland,7.18,40
The Resistance,Portugal,7.64,9
The Resistance,Puerto Rico,9,1
The Resistance,Qatar,7.2,1
The Resistance,Romania,7.33,9
The Resistance,Russia,7.03,9
The Resistance,Saudi Arabia,9,1
The Resistance,Republic of Serbia,7.75,4
The Resistance,Slovakia,8.6,1
The Resistance,Slovenia,10,1
The Resistance,South Africa,7.33,3
The Resistance,South Korea,7.38,12
The Resistance,Spain,7.39,84
The Resistance,Sweden,7.26,31
The Resistance,Switzerland,6.75,8
The Resistance,Taiwan,7.68,9
The Resistance,Thailand,6.8,5
The Resistance,Turkey,8.75,2
The Resistance,Uganda,8,1
The Resistance,Ukraine,9.5,2
The Resistance,USA,7.6,952
The Resistance,Uruguay,8.75,2
The Resistance,Venezuela,10,3
The Resistance,Vietnam,8,1
The Resistance: Avalon,Argentina,8.19,7
The Resistance: Avalon,Australia,8.15,42
The Resistance: Avalon,Austria,7.9,5
The Resistance: Avalon,Belarus,7.25,2
The Resistance: Avalon,Belgium,7.78,11
The Resistance: Avalon,Brazil,8.36,30
The Resistance: Avalon,Bulgaria,7,5
The Resistance: Avalon,Canada,8.08,84
The Resistance: Avalon,Chile,7.7,4
The Resistance: Avalon,China,7.65,17
The Resistance: Avalon,Colombia,8.5,4
The Resistance: Avalon,Croatia,8.67,3
The Resistance: Avalon,Czech Republic,8.2,5
The Resistance: Avalon,Denmark,8,7
The Resistance: Avalon,England,8.28,6
The Resistance: Avalon,Estonia,7.9,1
The Resistance: Avalon,Finland,7.41,9
The Resistance: Avalon,France,8.08,6
The Resistance: Avalon,Germany,7.46,21
The Resistance: Avalon,Greece,8.22,23
The Resistance: Avalon,Hungary,7.67,3
The Resistance: Avalon,Iceland,10,1
The Resistance: Avalon,India,9,2
The Resistance: Avalon,Indonesia,9.1,5
The Resistance: Avalon,Ireland,8,2
The Resistance: Avalon,Israel,8.38,4
The Resistance: Avalon,Italy,7.93,20
The Resistance: Avalon,Japan,6.74,12
The Resistance: Avalon,Latvia,7.38,4
The Resistance: Avalon,Lithuania,6,4
The Resistance: Avalon,Malaysia,8.63,4
The Resistance: Avalon,Mexico,8.44,9
The Resistance: Avalon,Moldova,10,1
The Resistance: Avalon,Netherlands,7.89,9
The Resistance: Avalon,New Zealand,8,11
The Resistance: Avalon,Norway,7.58,6
The Resistance: Avalon,Philippines,9.17,6
The Resistance: Avalon,Poland,8.12,31
The Resistance: Avalon,Portugal,8.5,2
The Resistance: Avalon,Qatar,9.4,1
The Resistance: Avalon,Romania,8.85,2
The Resistance: Avalon,Russia,8,1
The Resistance: Avalon,Republic of Serbia,7.63,4
The Resistance: Avalon,Slovenia,7.2,1
The Resistance: Avalon,South Africa,9,1
The Resistance: Avalon,South Korea,7.64,14
The Resistance: Avalon,Spain,7.72,55
The Resistance: Avalon,Sweden,7.32,17
The Resistance: Avalon,Switzerland,8.14,7
The Resistance: Avalon,Taiwan,7.8,19
The Resistance: Avalon,Thailand,8.57,14
The Resistance: Avalon,Ukraine,9,4
The Resistance: Avalon,USA,7.86,466
The Resistance: Avalon,Uruguay,9,1
The Resistance: Avalon,Venezuela,8,2
The Resistance: Avalon,Vietnam,8.63,2
Through the Ages: A Story of Civilization,Argentina,7,2
Through the Ages: A Story of Civilization,Australia,7.4,24
Through the Ages: A Story of Civilization,Austria,9,8
Through the Ages: A Story of Civilization,Azerbaijan,10,1
Through the Ages: A Story of Civilization,Belgium,8.75,10
Through the Ages: A Story of Civilization,Brazil,8.89,21
Through the Ages: A Story of Civilization,Canada,8.14,101
Through the Ages: A Story of Civilization,Chile,7,1
Through the Ages: A Story of Civilization,China,8.7,22
Through the Ages: A Story of Civilization,Colombia,8.5,3
Through the Ages: A Story of Civilization,Croatia,8.7,2
Through the Ages: A Story of Civilization,Czech Republic,8.79,12
Through the Ages: A Story of Civilization,Denmark,6.52,10
Through the Ages: A Story of Civilization,England,7.75,4
Through the Ages: A Story of Civilization,Estonia,6.67,3
Through the Ages: A Story of Civilization,Finland,8.28,16
Through the Ages: A Story of Civilization,France,8.55,18
Through the Ages: A Story of Civilization,Germany,8.61,91
Through the Ages: A Story of Civilization,Greece,9,23
Through the Ages: A Story of Civilization,Hungary,5.8,5
Through the Ages: A Story of Civilization,India,9.17,3
Through the Ages: A Story of Civilization,Indonesia,7.9,3
Through the Ages: A Story of Civilization,Ireland,9.5,2
Through the Ages: A Story of Civilization,Israel,8.74,7
Through the Ages: A Story of Civilization,Italy,8.73,24
Through the Ages: A Story of Civilization,Japan,5.67,6
Through the Ages: A Story of Civilization,Latvia,9,3
Through the Ages: A Story of Civilization,Lithuania,9.17,6
Through the Ages: A Story of Civilization,Malaysia,7.14,5
Through the Ages: A Story of Civilization,Mexico,9.33,3
Through the Ages: A Story of Civilization,Netherlands,7.56,17
Through the Ages: A Story of Civilization,New Zealand,7.25,6
Through the Ages: A Story of Civilization,Norway,7.25,6
Through the Ages: A Story of Civilization,Peru,8.5,2
Through the Ages: A Story of Civilization,Philippines,5.5,2
Through the Ages: A Story of Civilization,Poland,8.38,61
Through the Ages: A Story of Civilization,Portugal,8,3
Through the Ages: A Story of Civilization,Qatar,9.4,1
Through the Ages: A Story of Civilization,Romania,9.88,2
Through the Ages: A Story of Civilization,Russia,7.29,6
Through the Ages: A Story of Civilization,Republic of Serbia,8.67,3
Through the Ages: A Story of Civilization,Slovakia,8.67,3
Through the Ages: A Story of Civilization,South Africa,9,1
Through the Ages: A Story of Civilization,South Korea,7.86,23
Through the Ages: A Story of Civilization,Spain,8.7,70
Through the Ages: A Story of Civilization,Sweden,8.2,20
Through the Ages: A Story of Civilization,Switzerland,8,6
Through the Ages: A Story of Civilization,Taiwan,8.25,12
Through the Ages: A Story of Civilization,Thailand,5.75,4
Through the Ages: A Story of Civilization,Ukraine,1,1
Through the Ages: A Story of Civilization,USA,8.11,477
Through the Ages: A Story of Civilization,Uruguay,8.5,1
Through the Ages: A Story of Civilization,Venezuela,10,1
Through the Ages: A Story of Civilization,Vietnam,10,1
Through the Desert,Argentina,7,1
Through the Desert,Australia,7.28,40
Through the Desert,Austria,6.44,8
Through the Desert,Belgium,7.94,16
Through the Desert,Bolivia,9,1
Through the Desert,Brazil,8.11,22
Through the Desert,Canada,7.22,107
Through the Desert,Chile,8.17,6
Through the Desert,China,6.08,6
Through the Desert,Croatia,9,1
Through the Desert,Czech Republic,7.07,7
Through the Desert,Denmark,6.17,6
Through the Desert,England,7.14,7
Through the Desert,Estonia,6.45,2
Through the Desert,Finland,7,28
Through the Desert,France,7.19,17
Through the Desert,Germany,7.28,79
Through the Desert,Greece,7.54,16
Through the Desert,Guatemala,5,1
Through the Desert,Hungary,7.38,8
Through the Desert,India,8.5,2
Through the Desert,Indonesia,6,1
Through the Desert,Ireland,7.6,5
Through the Desert,Israel,7,6
Through the Desert,Italy,7.36,26
Through the Desert,Japan,6.38,19
Through the Desert,Latvia,7.5,2
Through the Desert,Malaysia,7.2,7
Through the Desert,Mexico,8.33,3
Through the Desert,Netherlands,7.53,26
Through the Desert,New Zealand,6.86,11
Through the Desert,Norway,7.41,11
Through the Desert,Philippines,6,1
Through the Desert,Poland,7.06,29
Through the Desert,Portugal,7,8
Through the Desert,Romania,7.75,2
Through the Desert,Russia,6,1
Through the Desert,Saudi Arabia,8,1
Through the Desert,Republic of Serbia,6.9,1
Through the Desert,Slovakia,7,1
Through the Desert,Slovenia,8.75,2
Through the Desert,South Africa,7.5,2
Through the Desert,South Korea,7.5,7
Through the Desert,Spain,7.32,51
Through the Desert,Sweden,7.37,26
Through the Desert,Switzerland,8.25,4
Through the Desert,Taiwan,7.39,9
Through the Desert,Thailand,7.5,2
Through the Desert,Turkey,6,2
Through the Desert,Ukraine,5.5,2
Through the Desert,USA,7.43,707
Through the Desert,Uruguay,10,1
Through the Desert,Venezuela,8,1
Thurn and Taxis,Argentina,7.69,13
Thurn and Taxis,Australia,7.28,55
Thurn and Taxis,Austria,7.3,15
Thurn and Taxis,Belgium,7.4,29
Thurn and Taxis,Brazil,8.23,33
Thurn and Taxis,Canada,7.5,137
Thurn and Taxis,Chile,7.55,4
Thurn and Taxis,China,6.87,6
Thurn and Taxis,Colombia,6.5,1
Thurn and Taxis,Croatia,10,1
Thurn and Taxis,Czech Republic,7.15,15
Thurn and Taxis,Denmark,6.96,14
Thurn and Taxis,England,7.69,9
Thurn and Taxis,Estonia,7.04,5
Thurn and Taxis,Finland,7.17,38
Thurn and Taxis,France,7.34,19
Thurn and Taxis,Germany,7.4,199
Thurn and Taxis,Greece,7.84,25
Thurn and Taxis,Hungary,7.97,12
Thurn and Taxis,Iceland,7,1
Thurn and Taxis,India,9.25,2
Thurn and Taxis,Indonesia,7,1
Thurn and Taxis,Ireland,7.75,2
Thurn and Taxis,Israel,9,4
Thurn and Taxis,Italy,7.63,54
Thurn and Taxis,Japan,6.29,21
Thurn and Taxis,Latvia,7.67,3
Thurn and Taxis,Lithuania,7,4
Thurn and Taxis,Malaysia,6.55,4
Thurn and Taxis,Mexico,7.27,3
Thurn and Taxis,Mongolia,7,1
Thurn and Taxis,Netherlands,7.63,30
Thurn and Taxis,New Zealand,6.79,11
Thurn and Taxis,Norway,7.65,17
Thurn and Taxis,Philippines,3.5,2
Thurn and Taxis,Poland,7.76,56
Thurn and Taxis,Portugal,7.26,11
Thurn and Taxis,Qatar,6,1
Thurn and Taxis,Romania,8.43,7
Thurn and Taxis,Russia,8.02,9
Thurn and Taxis,Saudi Arabia,7,1
Thurn and Taxis,Republic of Serbia,7.9,3
Thurn and Taxis,Slovakia,7.33,3
Thurn and Taxis,Slovenia,8.25,2
Thurn and Taxis,South Africa,6,2
Thurn and Taxis,South Korea,7.73,15
Thurn and Taxis,Spain,7.5,55
Thurn and Taxis,Sweden,7.28,29
Thurn and Taxis,Switzerland,7.46,13
Thurn and Taxis,Taiwan,7.8,12
Thurn and Taxis,Thailand,8,2
Thurn and Taxis,Ukraine,7.5,4
Thurn and Taxis,USA,7.6,710
Thurn and Taxis,Uruguay,8,1
Thurn and Taxis,Venezuela,9,2
Tichu,Argentina,6.33,3
Tichu,Australia,8,25
Tichu,Austria,8.5,6
Tichu,Belgium,7.9,15
Tichu,Brazil,8.29,18
Tichu,Bulgaria,8,1
Tichu,Canada,7.96,65
Tichu,Chile,8,2
Tichu,China,7.55,11
Tichu,Colombia,8,1
Tichu,Croatia,7.6,1
Tichu,Czech Republic,7.39,9
Tichu,Denmark,1,1
Tichu,England,7,4
Tichu,Estonia,9,1
Tichu,Finland,8.33,18
Tichu,France,9.14,7
Tichu,Germany,8.2,98
Tichu,Greece,8.12,39
Tichu,Guatemala,9,1
Tichu,Hungary,7.29,7
Tichu,Indonesia,5,1
Tichu,Ireland,9,1
Tichu,Israel,8.3,5
Tichu,Italy,7.28,23
Tichu,Japan,6.42,12
Tichu,Latvia,6,2
Tichu,Lithuania,8.5,2
Tichu,Luxembourg,6,1
Tichu,Malaysia,8,1
Tichu,Moldova,8,1
Tichu,Netherlands,7.92,24
Tichu,New Zealand,8.8,6
Tichu,Norway,6.36,7
Tichu,Philippines,8.5,2
Tichu,Poland,8.29,26
Tichu,Portugal,7.77,11
Tichu,Qatar,3.6,1
Tichu,Russia,7,3
Tichu,Republic of Serbia,8,2
Tichu,Slovakia,10,1
Tichu,Slovenia,9.5,1
Tichu,South Africa,10,1
Tichu,South Korea,7.98,29
Tichu,Spain,7.37,45
Tichu,Sweden,6.39,10
Tichu,Switzerland,8.2,5
Tichu,Taiwan,7.83,13
Tichu,Thailand,7.5,2
Tichu,Ukraine,7,1
Tichu,USA,7.87,479
Ticket to Ride,Albania,5,1
Ticket to Ride,Argentina,8.11,18
Ticket to Ride,Australia,7.94,135
Ticket to Ride,Austria,7.76,21
Ticket to Ride,The Bahamas,8.75,1
Ticket to Ride,Belarus,7,1
Ticket to Ride,Belgium,7.89,58
Ticket to Ride,Bosnia and Herzegovina,10,1
Ticket to Ride,Brazil,8.41,98
Ticket to Ride,Bulgaria,7.92,6
Ticket to Ride,Canada,8.08,457
Ticket to Ride,Chile,8.14,25
Ticket to Ride,China,7.6,22
Ticket to Ride,Colombia,9.33,3
Ticket to Ride,Costa Rica,10,2
Ticket to Ride,Croatia,8.38,8
Ticket to Ride,Czech Republic,8.22,16
Ticket to Ride,Denmark,7.46,22
Ticket to Ride,England,8.16,16
Ticket to Ride,Estonia,8.5,2
Ticket to Ride,Finland,7.82,55
Ticket to Ride,France,7.74,41
Ticket to Ride,Germany,7.79,200
Ticket to Ride,Greece,8.07,23
Ticket to Ride,Guatemala,9.5,2
Ticket to Ride,Hungary,8.18,20
Ticket to Ride,Iceland,8,4
Ticket to Ride,India,8,4
Ticket to Ride,Indonesia,8.06,7
Ticket to Ride,Ireland,7.83,17
Ticket to Ride,Israel,7.51,16
Ticket to Ride,Italy,7.98,67
Ticket to Ride,Japan,7.48,40
Ticket to Ride,Latvia,7.72,9
Ticket to Ride,Lebanon,8,1
Ticket to Ride,Lithuania,7.62,17
Ticket to Ride,Luxembourg,8.5,2
Ticket to Ride,Macedonia,9.5,2
Ticket to Ride,Malaysia,8.04,12
Ticket to Ride,Mexico,8.86,28
Ticket to Ride,Moldova,8,1
Ticket to Ride,Netherlands,7.88,50
Ticket to Ride,New Zealand,7.11,22
Ticket to Ride,Norway,7.99,27
Ticket to Ride,Peru,8.5,2
Ticket to Ride,Philippines,7.72,9
Ticket to Ride,Poland,7.73,60
Ticket to Ride,Portugal,8.26,18
Ticket to Ride,Qatar,3,1
Ticket to Ride,Romania,9.08,12
Ticket to Ride,Russia,8.2,23
Ticket to Ride,Saudi Arabia,7.5,2
Ticket to Ride,Republic of Serbia,7.94,8
Ticket to Ride,Slovakia,7.5,2
Ticket to Ride,Slovenia,8,2
Ticket to Ride,South Africa,8.4,10
Ticket to Ride,South Korea,7.93,36
Ticket to Ride,Spain,7.87,151
Ticket to Ride,Sweden,7.61,83
Ticket to Ride,Switzerland,8.67,15
Ticket to Ride,Taiwan,7.77,23
Ticket to Ride,Thailand,7.66,15
Ticket to Ride,Ukraine,8.25,4
Ticket to Ride,USA,8.1,3157
Ticket to Ride,Uruguay,8.5,1
Ticket to Ride,Venezuela,9.67,3
Ticket to Ride,Vietnam,7.5,2
Ticket to Ride: Europe,Argentina,8.29,18
Ticket to Ride: Europe,Australia,8.19,115
Ticket to Ride: Europe,Austria,7.51,16
Ticket to Ride: Europe,Belarus,8.88,4
Ticket to Ride: Europe,Belgium,8.02,64
Ticket to Ride: Europe,Bolivia,10,1
Ticket to Ride: Europe,Brazil,8.46,70
Ticket to Ride: Europe,Brunei,8.5,1
Ticket to Ride: Europe,Bulgaria,8.61,9
Ticket to Ride: Europe,Canada,8.18,311
Ticket to Ride: Europe,Chile,8.78,13
Ticket to Ride: Europe,China,7.71,21
Ticket to Ride: Europe,Colombia,8.57,9
Ticket to Ride: Europe,Costa Rica,9.5,4
Ticket to Ride: Europe,Croatia,8.94,7
Ticket to Ride: Europe,Czech Republic,8.38,12
Ticket to Ride: Europe,Denmark,7.99,29
Ticket to Ride: Europe,England,7.63,21
Ticket to Ride: Europe,Estonia,8.18,12
Ticket to Ride: Europe,Finland,7.77,41
Ticket to Ride: Europe,France,7.69,38
Ticket to Ride: Europe,Germany,7.81,158
Ticket to Ride: Europe,Greece,8.09,59
Ticket to Ride: Europe,Honduras,8.5,1
Ticket to Ride: Europe,Hungary,8.23,26
Ticket to Ride: Europe,Iceland,7.92,6
Ticket to Ride: Europe,India,8.25,4
Ticket to Ride: Europe,Indonesia,8.6,5
Ticket to Ride: Europe,Iran,9.13,4
Ticket to Ride: Europe,Ireland,8,16
Ticket to Ride: Europe,Israel,8.19,10
Ticket to Ride: Europe,Italy,7.95,67
Ticket to Ride: Europe,Japan,7.42,25
Ticket to Ride: Europe,Kenya,9,1
Ticket to Ride: Europe,Latvia,7.6,10
Ticket to Ride: Europe,Lithuania,8.17,18
Ticket to Ride: Europe,Luxembourg,8,3
Ticket to Ride: Europe,Macedonia,9.67,3
Ticket to Ride: Europe,Malaysia,8.4,10
Ticket to Ride: Europe,Mexico,8.3,15
Ticket to Ride: Europe,Netherlands,7.99,64
Ticket to Ride: Europe,New Zealand,7.59,25
Ticket to Ride: Europe,Norway,7.95,29
Ticket to Ride: Europe,Peru,8,3
Ticket to Ride: Europe,Philippines,9.13,8
Ticket to Ride: Europe,Poland,8.17,142
Ticket to Ride: Europe,Portugal,8.33,36
Ticket to Ride: Europe,Qatar,8,1
Ticket to Ride: Europe,Romania,8.76,27
Ticket to Ride: Europe,Russia,8.27,26
Ticket to Ride: Europe,Republic of Serbia,8.8,10
Ticket to Ride: Europe,Slovakia,8.53,4
Ticket to Ride: Europe,Slovenia,8.75,6
Ticket to Ride: Europe,South Africa,8.4,10
Ticket to Ride: Europe,South Korea,7.66,27
Ticket to Ride: Europe,Spain,8.16,173
Ticket to Ride: Europe,Sweden,7.73,68
Ticket to Ride: Europe,Switzerland,7.88,16
Ticket to Ride: Europe,Taiwan,8.4,19
Ticket to Ride: Europe,Thailand,8.81,8
Ticket to Ride: Europe,Turkey,8.5,2
Ticket to Ride: Europe,Uganda,7,1
Ticket to Ride: Europe,Ukraine,9.2,15
Ticket to Ride: Europe,USA,8.02,1486
Ticket to Ride: Europe,Uruguay,8,2
Ticket to Ride: Europe,Venezuela,8,1
Ticket to Ride: Europe,Vietnam,8,2
Ticket to Ride: Europe,Zambia,9,1
Ticket to Ride: Mû?rklin,Argentina,9.2,1
Ticket to Ride: Mû?rklin,Australia,7.73,24
Ticket to Ride: Mû?rklin,Austria,6.5,2
Ticket to Ride: Mû?rklin,Belgium,7.9,15
Ticket to Ride: Mû?rklin,Brazil,8.22,19
Ticket to Ride: Mû?rklin,Canada,7.68,92
Ticket to Ride: Mû?rklin,Chile,8,2
Ticket to Ride: Mû?rklin,China,6.88,4
Ticket to Ride: Mû?rklin,Colombia,9,1
Ticket to Ride: Mû?rklin,Czech Republic,9,3
Ticket to Ride: Mû?rklin,Denmark,6.89,9
Ticket to Ride: Mû?rklin,England,7.33,3
Ticket to Ride: Mû?rklin,Estonia,6.88,4
Ticket to Ride: Mû?rklin,Finland,7.94,9
Ticket to Ride: Mû?rklin,France,7.33,9
Ticket to Ride: Mû?rklin,Germany,7.57,46
Ticket to Ride: Mû?rklin,Greece,7.84,5
Ticket to Ride: Mû?rklin,Hungary,7.2,5
Ticket to Ride: Mû?rklin,Iceland,8,1
Ticket to Ride: Mû?rklin,India,8.5,2
Ticket to Ride: Mû?rklin,Indonesia,6.5,2
Ticket to Ride: Mû?rklin,Ireland,8,4
Ticket to Ride: Mû?rklin,Israel,8,4
Ticket to Ride: Mû?rklin,Italy,8.1,25
Ticket to Ride: Mû?rklin,Japan,7.53,17
Ticket to Ride: Mû?rklin,Latvia,7,1
Ticket to Ride: Mû?rklin,Luxembourg,7.5,1
Ticket to Ride: Mû?rklin,Malaysia,8.44,5
Ticket to Ride: Mû?rklin,Mexico,9,3
Ticket to Ride: Mû?rklin,Mongolia,8,1
Ticket to Ride: Mû?rklin,Netherlands,8.04,14
Ticket to Ride: Mû?rklin,New Zealand,8,6
Ticket to Ride: Mû?rklin,Norway,8.15,10
Ticket to Ride: Mû?rklin,Philippines,6,1
Ticket to Ride: Mû?rklin,Poland,7.98,22
Ticket to Ride: Mû?rklin,Portugal,7,3
Ticket to Ride: Mû?rklin,Romania,9,6
Ticket to Ride: Mû?rklin,Russia,8.17,6
Ticket to Ride: Mû?rklin,South Korea,7.75,4
Ticket to Ride: Mû?rklin,Spain,7.78,20
Ticket to Ride: Mû?rklin,Sweden,7.55,12
Ticket to Ride: Mû?rklin,Switzerland,9.33,3
Ticket to Ride: Mû?rklin,Taiwan,8.33,6
Ticket to Ride: Mû?rklin,Thailand,7.9,9
Ticket to Ride: Mû?rklin,Ukraine,9,1
Ticket to Ride: Mû?rklin,USA,7.73,514
Tigris & Euphrates,Argentina,8.3,4
Tigris & Euphrates,Australia,8.08,62
Tigris & Euphrates,Austria,8.34,16
Tigris & Euphrates,Belgium,8.26,37
Tigris & Euphrates,Bolivia,10,1
Tigris & Euphrates,Brazil,8.49,47
Tigris & Euphrates,Bulgaria,10,1
Tigris & Euphrates,Canada,8.02,184
Tigris & Euphrates,Chile,9.67,3
Tigris & Euphrates,China,8.23,20
Tigris & Euphrates,Colombia,9.5,3
Tigris & Euphrates,Croatia,8.83,3
Tigris & Euphrates,Czech Republic,8,11
Tigris & Euphrates,Denmark,7.94,16
Tigris & Euphrates,England,7.88,8
Tigris & Euphrates,Estonia,8,1
Tigris & Euphrates,Fiji,8,1
Tigris & Euphrates,Finland,8.22,38
Tigris & Euphrates,France,8.2,34
Tigris & Euphrates,Germany,8.06,126
Tigris & Euphrates,Greece,8.17,23
Tigris & Euphrates,Hungary,7.39,14
Tigris & Euphrates,Iceland,8,1
Tigris & Euphrates,India,10,1
Tigris & Euphrates,Indonesia,6.5,2
Tigris & Euphrates,Ireland,8.7,5
Tigris & Euphrates,Israel,8.06,10
Tigris & Euphrates,Italy,8.27,45
Tigris & Euphrates,Japan,8.02,29
Tigris & Euphrates,Latvia,7.33,3
Tigris & Euphrates,Lithuania,8,6
Tigris & Euphrates,Luxembourg,7,1
Tigris & Euphrates,Malaysia,7.94,8
Tigris & Euphrates,Mexico,8.06,7
Tigris & Euphrates,Netherlands,8.1,50
Tigris & Euphrates,New Zealand,7.31,18
Tigris & Euphrates,Norway,8.75,17
Tigris & Euphrates,Panama,8,1
Tigris & Euphrates,Peru,8,1
Tigris & Euphrates,Philippines,8.17,3
Tigris & Euphrates,Poland,7.72,55
Tigris & Euphrates,Portugal,8.37,15
Tigris & Euphrates,Qatar,7.8,1
Tigris & Euphrates,Russia,7.36,7
Tigris & Euphrates,Republic of Serbia,8.5,1
Tigris & Euphrates,Slovakia,5,2
Tigris & Euphrates,Slovenia,9.43,3
Tigris & Euphrates,South Africa,6.67,3
Tigris & Euphrates,South Korea,8.42,35
Tigris & Euphrates,Spain,8.32,91
Tigris & Euphrates,Sweden,7.8,35
Tigris & Euphrates,Switzerland,8.38,12
Tigris & Euphrates,Taiwan,8.33,20
Tigris & Euphrates,Thailand,7.25,4
Tigris & Euphrates,Turkey,10,1
Tigris & Euphrates,Ukraine,7,4
Tigris & Euphrates,USA,8.05,1119
Tigris & Euphrates,Uruguay,9,1
Tigris & Euphrates,Venezuela,8,2
Tigris & Euphrates,Vietnam,8,1
Tikal,Argentina,7.89,11
Tikal,Australia,7.36,38
Tikal,Austria,7.16,19
Tikal,Belarus,8,1
Tikal,Belgium,7.74,31
Tikal,Brazil,8.49,43
Tikal,Bulgaria,7,1
Tikal,Canada,7.58,140
Tikal,Chile,8.36,8
Tikal,China,7.14,7
Tikal,Colombia,8.5,3
Tikal,Croatia,7,1
Tikal,Czech Republic,8.14,14
Tikal,Denmark,7.44,9
Tikal,England,7.94,8
Tikal,Estonia,7.73,4
Tikal,Finland,7.7,25
Tikal,France,7.8,31
Tikal,Germany,7.36,156
Tikal,Greece,7.94,17
Tikal,Hungary,8.05,28
Tikal,Ireland,8,3
Tikal,Israel,7.5,5
Tikal,Italy,7.72,44
Tikal,Japan,7.24,22
Tikal,Lithuania,6.5,4
Tikal,Luxembourg,7.75,4
Tikal,Malaysia,6.9,3
Tikal,Mexico,8.62,6
Tikal,Netherlands,7.79,43
Tikal,New Zealand,7.04,17
Tikal,Norway,7.36,14
Tikal,Philippines,5,1
Tikal,Poland,7.88,46
Tikal,Portugal,7.69,5
Tikal,Qatar,7,1
Tikal,Romania,8.6,3
Tikal,Russia,7.6,5
Tikal,Saudi Arabia,9,1
Tikal,Republic of Serbia,8,1
Tikal,Slovakia,9.67,3
Tikal,Slovenia,7.5,4
Tikal,South Africa,7.67,3
Tikal,South Korea,7.5,26
Tikal,Spain,7.95,66
Tikal,Sweden,6.88,17
Tikal,Switzerland,7.07,14
Tikal,Taiwan,7.37,6
Tikal,Thailand,8.21,7
Tikal,Turkey,8,1
Tikal,Ukraine,5,2
Tikal,USA,7.53,793
Tikal,Venezuela,7,1
Tikal,Vietnam,9,1
Torres,Argentina,8.2,5
Torres,Australia,7.14,17
Torres,Austria,7.13,16
Torres,Belgium,7.57,21
Torres,Brazil,8.22,21
Torres,Canada,7.25,66
Torres,Chile,8.47,9
Torres,China,7.77,3
Torres,Colombia,9,1
Torres,Czech Republic,7,6
Torres,Denmark,7.5,4
Torres,England,7.88,4
Torres,Estonia,4.67,3
Torres,Finland,7.22,13
Torres,France,7.58,15
Torres,Germany,7.21,108
Torres,Greece,7.44,8
Torres,Hungary,8,4
Torres,Indonesia,8,1
Torres,Ireland,8.25,2
Torres,Italy,7.05,22
Torres,Japan,7.22,25
Torres,Latvia,7,1
Torres,Lithuania,7.5,2
Torres,Malaysia,5.8,2
Torres,Mexico,7.63,4
Torres,Netherlands,8.17,16
Torres,New Zealand,6.5,6
Torres,Norway,6.33,6
